date,close,volume,open,high,low,Source
04/26/2021,$343.52,"2,171,458",$341.94,$345.90,$340.89,NASDAQ
04/23/2021,$339.35,"2,165,370",$331.25,$340.67,$330.72,NASDAQ
04/22/2021,$330.85,"2,165,200",$334.62,$336.97,$330.29,NASDAQ
04/21/2021,$335.27,"2,733,251",$330.00,$335.47,$327.56,NASDAQ
04/20/2021,$331.88,"3,662,274",$339.97,$340.47,$329.35,NASDAQ
04/19/2021,$343.09,"3,228,160",$340.00,$344.43,$336.60,NASDAQ
04/16/2021,$342.31,"4,231,858",$340.29,$343.74,$338.62,NASDAQ
04/15/2021,$338.55,"4,354,775",$338.90,$341.35,$334.54,NASDAQ
04/14/2021,$335.35,"9,876,753",$328.55,$344.4694,$326.15,NASDAQ
04/13/2021,$327.68,"3,575,907",$329.51,$330.05,$324.18,NASDAQ
04/12/2021,$331.84,"2,318,780",$332.67,$334.48,$329.94,NASDAQ
04/09/2021,$330.81,"2,347,149",$334.00,$334.90,$328.79,NASDAQ
04/08/2021,$331.14,"2,402,755",$324.29,$331.49,$322.9652,NASDAQ
04/07/2021,$326.55,"2,157,335",$327.70,$329.20,$323.35,NASDAQ
04/06/2021,$327.06,"1,801,975",$324.49,$328.54,$324.00,NASDAQ
04/05/2021,$323.54,"3,234,998",$332.85,$332.85,$323.05,NASDAQ
04/01/2021,$327.64,"2,658,951",$324.30,$329.66,$324.16,NASDAQ
03/31/2021,$327.00,"2,624,540",$330.23,$332.65,$325.44,NASDAQ
03/30/2021,$332.01,"2,717,270",$329.41,$335.75,$328.85,NASDAQ
03/29/2021,$325.73,"4,533,245",$320.35,$327.76,$317.72,NASDAQ
03/26/2021,$327.39,"3,082,556",$334.51,$335.45,$322.69,NASDAQ
03/25/2021,$330.55,"2,804,721",$327.35,$331.39,$321.92,NASDAQ
03/24/2021,$328.65,"3,332,168",$333.42,$336.94,$328.44,NASDAQ
03/23/2021,$331.77,"2,457,544",$337.62,$341.8885,$331.33,NASDAQ
03/22/2021,$339.33,"2,094,548",$341.06,$342.88,$336.00,NASDAQ
03/19/2021,$344.20,"3,512,961",$346.42,$347.24,$340.63,NASDAQ
03/18/2021,$348.00,"3,715,240",$350.75,$356.85,$346.99,NASDAQ
03/17/2021,$344.95,"2,710,906",$344.62,$347.03,$340.4001,NASDAQ
03/16/2021,$341.71,"2,332,558",$345.28,$346.90,$337.75,NASDAQ
03/15/2021,$346.05,"2,277,831",$349.44,$352.42,$342.00,NASDAQ
03/12/2021,$348.81,"2,436,744",$345.22,$350.00,$343.64,NASDAQ
03/11/2021,$342.10,"2,756,559",$338.66,$345.00,$336.46,NASDAQ
03/10/2021,$342.02,"3,153,109",$332.07,$342.40,$331.53,NASDAQ
03/09/2021,$330.59,"3,324,825",$328.62,$336.39,$325.57,NASDAQ
03/08/2021,$334.19,"2,997,991",$331.36,$337.59,$329.10,NASDAQ
03/05/2021,$327.37,"3,740,398",$335.58,$335.58,$316.465,NASDAQ
03/04/2021,$329.29,"3,647,614",$333.13,$339.76,$323.92,NASDAQ
03/03/2021,$334.43,"3,606,299",$333.68,$340.10,$333.25,NASDAQ
03/02/2021,$330.94,"2,850,325",$330.00,$336.19,$329.51,NASDAQ
03/01/2021,$329.92,"2,959,050",$325.00,$331.04,$323.31,NASDAQ
02/26/2021,$319.48,"3,732,221",$325.77,$328.68,$319.04,NASDAQ
02/25/2021,$327.76,"4,137,158",$333.325,$335.8131,$326.29,NASDAQ
02/24/2021,$330.64,"3,934,425",$320.17,$330.97,$320.095,NASDAQ
02/23/2021,$319.21,"2,942,528",$317.98,$320.00,$310.58,NASDAQ
02/22/2021,$316.87,"3,162,272",$313.00,$320.56,$312.21,NASDAQ
02/19/2021,$315.62,"2,749,542",$310.23,$316.78,$310.23,NASDAQ
02/18/2021,$309.90,"2,095,144",$309.22,$314.50,$307.5841,NASDAQ
02/17/2021,$312.74,"2,464,414",$310.03,$314.98,$308.7613,NASDAQ
02/16/2021,$311.96,"2,792,198",$310.00,$312.92,$309.2233,NASDAQ
02/12/2021,$306.32,"1,977,298",$301.99,$306.70,$301.77,NASDAQ
02/11/2021,$302.32,"2,159,868",$303.98,$305.01,$299.1718,NASDAQ
02/10/2021,$304.28,"3,213,655",$300.00,$305.18,$297.75,NASDAQ
02/09/2021,$300.46,"2,071,700",$299.60,$302.45,$297.70,NASDAQ
02/08/2021,$300.15,"2,826,173",$295.00,$300.89,$294.50,NASDAQ
02/05/2021,$293.50,"2,938,134",$295.00,$297.24,$292.1901,NASDAQ
02/04/2021,$293.75,"2,994,699",$290.00,$295.83,$289.525,NASDAQ
02/03/2021,$288.55,"2,712,770",$286.61,$289.81,$285.1801,NASDAQ
02/02/2021,$286.97,"5,195,520",$278.32,$288.25,$278.00,NASDAQ
02/01/2021,$274.73,"2,324,088",$272.66,$276.80,$272.00,NASDAQ
01/29/2021,$271.17,"3,411,974",$274.27,$277.40,$270.62,NASDAQ
01/28/2021,$275.02,"3,778,696",$274.61,$279.83,$271.33,NASDAQ
01/27/2021,$273.33,"3,891,838",$276.00,$277.37,$271.3201,NASDAQ
01/26/2021,$281.76,"3,296,846",$283.93,$285.77,$280.08,NASDAQ
01/25/2021,$283.04,"4,575,007",$285.53,$286.35,$277.50,NASDAQ
01/22/2021,$289.39,"2,568,757",$286.69,$290.59,$285.50,NASDAQ
01/21/2021,$289.37,"2,517,753",$290.45,$292.74,$288.53,NASDAQ
01/20/2021,$290.47,"4,792,644",$295.82,$297.45,$287.48,NASDAQ
01/19/2021,$294.20,"6,727,794",$305.00,$306.60,$293.8031,NASDAQ
01/15/2021,$301.01,"3,863,723",$301.19,$304.86,$296.88,NASDAQ
01/14/2021,$307.87,"3,192,169",$304.05,$309.41,$303.54,NASDAQ
01/13/2021,$302.94,"2,413,821",$300.08,$303.72,$299.10,NASDAQ
01/12/2021,$302.21,"4,814,362",$297.14,$303.98,$296.02,NASDAQ
01/11/2021,$293.83,"2,650,134",$286.80,$295.00,$284.20,NASDAQ
01/08/2021,$290.08,"2,800,784",$292.00,$292.28,$285.06,NASDAQ
01/07/2021,$291.65,"4,009,730",$287.77,$295.8894,$286.68,NASDAQ
01/06/2021,$285.55,"6,383,530",$276.29,$288.38,$273.10,NASDAQ
01/05/2021,$270.93,"4,207,081",$263.88,$273.50,$262.57,NASDAQ
01/04/2021,$265.00,"3,572,043",$267.00,$267.58,$260.16,NASDAQ
12/31/2020,$263.71,"2,043,050",$258.80,$263.93,$258.0001,NASDAQ
12/30/2020,$259.45,"1,566,767",$258.81,$260.65,$257.83,NASDAQ
12/29/2020,$258.01,"1,430,868",$260.26,$260.8606,$256.50,NASDAQ
12/28/2020,$259.59,"2,793,392",$257.81,$262.655,$257.00,NASDAQ
12/24/2020,$256.16,"968,146",$257.04,$257.62,$253.75,NASDAQ
12/23/2020,$256.45,"3,376,142",$251.50,$260.575,$251.30,NASDAQ
12/22/2020,$250.09,"3,603,652",$256.86,$257.70,$249.80,NASDAQ
12/21/2020,$256.98,"7,408,489",$250.29,$260.85,$248.76,NASDAQ
12/18/2020,$242.13,"4,088,144",$245.39,$245.39,$240.56,NASDAQ
12/17/2020,$244.43,"2,983,609",$245.00,$245.93,$243.00,NASDAQ
12/16/2020,$243.77,"2,400,910",$243.56,$243.90,$241.12,NASDAQ
12/15/2020,$242.43,"2,348,775",$239.50,$243.61,$237.19,NASDAQ
12/14/2020,$237.79,"1,927,781",$243.28,$243.50,$237.39,NASDAQ
12/11/2020,$239.99,"2,077,419",$240.81,$241.20,$237.10,NASDAQ
12/10/2020,$244.40,"2,541,804",$240.00,$245.1799,$239.5138,NASDAQ
12/09/2020,$242.82,"3,552,254",$240.00,$245.36,$239.53,NASDAQ
12/08/2020,$238.84,"1,371,782",$237.01,$239.19,$236.58,NASDAQ
12/07/2020,$238.45,"1,788,559",$238.54,$239.85,$235.45,NASDAQ
12/04/2020,$239.58,"2,373,011",$237.70,$239.75,$236.95,NASDAQ
12/03/2020,$235.47,"2,142,890",$237.29,$238.85,$234.64,NASDAQ
12/02/2020,$237.65,"2,136,313",$232.08,$238.13,$231.5822,NASDAQ
12/01/2020,$232.08,"2,580,965",$231.96,$234.8704,$231.35,NASDAQ
11/30/2020,$230.58,"2,705,408",$232.05,$235.00,$230.36,NASDAQ
11/27/2020,$235.40,"1,050,396",$237.00,$237.30,$233.785,NASDAQ
11/25/2020,$236.54,"2,272,937",$235.00,$237.45,$232.43,NASDAQ
11/24/2020,$237.50,"3,920,282",$231.10,$238.116,$230.63,NASDAQ
11/23/2020,$228.83,"3,378,180",$226.06,$230.00,$225.73,NASDAQ
11/20/2020,$223.35,"1,848,687",$223.00,$224.81,$222.63,NASDAQ
11/19/2020,$224.57,"1,505,154",$224.30,$224.94,$222.11,NASDAQ
11/18/2020,$224.30,"2,856,225",$225.00,$227.72,$223.51,NASDAQ
11/17/2020,$224.65,"2,722,921",$220.02,$224.85,$218.33,NASDAQ
11/16/2020,$222.38,"3,004,948",$223.53,$224.60,$220.03,NASDAQ
11/13/2020,$219.08,"2,832,645",$215.85,$220.96,$215.41,NASDAQ
11/12/2020,$214.51,"3,009,267",$215.22,$216.86,$212.40,NASDAQ
11/11/2020,$218.05,"2,680,710",$218.64,$219.92,$215.03,NASDAQ
11/10/2020,$217.47,"4,166,465",$215.25,$218.38,$211.18,NASDAQ
11/09/2020,$214.93,"6,960,521",$214.49,$218.00,$209.37,NASDAQ
11/06/2020,$201.26,"2,475,115",$204.34,$204.39,$200.42,NASDAQ
11/05/2020,$202.96,"2,892,815",$199.65,$204.12,$199.06,NASDAQ
11/04/2020,$197.87,"3,868,514",$196.25,$200.82,$194.90,NASDAQ
11/03/2020,$197.93,"4,545,470",$193.94,$199.00,$193.22,NASDAQ
11/02/2020,$190.20,"2,459,562",$192.00,$192.70,$188.23,NASDAQ
10/30/2020,$189.04,"3,661,181",$189.51,$190.40,$185.52,NASDAQ
10/29/2020,$189.94,"3,581,156",$189.80,$192.35,$186.90,NASDAQ
10/28/2020,$189.77,"4,214,584",$191.31,$193.365,$188.94,NASDAQ
10/27/2020,$195.68,"3,430,420",$200.00,$200.59,$195.41,NASDAQ
10/26/2020,$201.14,"3,249,695",$202.49,$202.81,$198.51,NASDAQ
10/23/2020,$205.04,"2,110,153",$206.76,$208.21,$204.02,NASDAQ
10/22/2020,$205.40,"2,137,823",$203.20,$206.365,$202.20,NASDAQ
10/21/2020,$202.91,"3,083,593",$207.39,$207.95,$202.01,NASDAQ
10/20/2020,$208.03,"3,336,684",$206.70,$211.38,$206.465,NASDAQ
10/19/2020,$205.69,"3,235,296",$207.39,$207.91,$204.59,NASDAQ
10/16/2020,$206.21,"3,246,646",$208.32,$209.995,$205.81,NASDAQ
10/15/2020,$208.60,"4,334,014",$209.58,$210.73,$206.90,NASDAQ
10/14/2020,$211.23,"7,557,023",$213.88,$214.45,$210.27,NASDAQ
10/13/2020,$210.81,"3,317,312",$214.01,$214.11,$209.18,NASDAQ
10/12/2020,$214.12,"3,474,215",$207.41,$214.89,$207.41,NASDAQ
10/09/2020,$207.54,"3,040,923",$208.76,$209.81,$206.07,NASDAQ
10/08/2020,$207.98,"2,330,609",$205.15,$208.16,$204.11,NASDAQ
10/07/2020,$203.60,"2,326,917",$203.90,$205.00,$201.17,NASDAQ
10/06/2020,$201.09,"2,833,119",$204.25,$206.09,$199.90,NASDAQ
10/05/2020,$201.80,"2,551,633",$201.93,$202.84,$199.59,NASDAQ
10/02/2020,$199.90,"2,541,588",$195.34,$200.6999,$195.29,NASDAQ
10/01/2020,$198.55,"2,288,651",$201.53,$203.13,$197.8738,NASDAQ
09/30/2020,$200.97,"3,075,829",$198.68,$203.08,$198.36,NASDAQ
09/29/2020,$196.79,"2,401,523",$198.16,$198.77,$195.43,NASDAQ
09/28/2020,$199.07,"3,280,138",$197.78,$201.865,$197.15,NASDAQ
09/25/2020,$194.95,"3,105,989",$192.96,$195.39,$189.6085,NASDAQ
09/24/2020,$195.11,"5,114,566",$188.98,$197.4594,$187.05,NASDAQ
09/23/2020,$186.12,"3,116,142",$192.00,$192.915,$185.865,NASDAQ
09/22/2020,$191.62,"3,355,768",$194.00,$196.14,$188.43,NASDAQ
09/21/2020,$194.00,"4,871,299",$189.90,$194.17,$187.47,NASDAQ
09/18/2020,$194.86,"9,066,647",$195.01,$196.65,$192.3848,NASDAQ
09/17/2020,$194.83,"4,274,772",$198.21,$199.89,$194.51,NASDAQ
09/16/2020,$200.68,"3,571,873",$198.49,$203.80,$198.07,NASDAQ
09/15/2020,$198.00,"3,717,632",$202.00,$202.585,$197.98,NASDAQ
09/14/2020,$201.34,"2,756,891",$203.30,$203.30,$200.67,NASDAQ
09/11/2020,$200.92,"2,376,385",$200.24,$201.91,$198.95,NASDAQ
09/10/2020,$200.01,"2,510,274",$203.73,$205.35,$199.55,NASDAQ
09/09/2020,$202.22,"4,681,380",$204.19,$204.83,$202.03,NASDAQ
09/08/2020,$202.48,"4,574,748",$209.51,$209.96,$201.27,NASDAQ
09/04/2020,$210.94,"3,668,891",$210.89,$213.35,$205.32,NASDAQ
09/03/2020,$207.56,"3,533,485",$211.75,$215.23,$205.83,NASDAQ
09/02/2020,$210.04,"3,565,242",$205.79,$210.93,$205.37,NASDAQ
09/01/2020,$205.46,"2,458,801",$203.60,$206.71,$203.01,NASDAQ
08/31/2020,$204.87,"3,046,152",$205.50,$206.41,$203.63,NASDAQ
08/28/2020,$207.71,"3,697,406",$211.89,$212.00,$207.09,NASDAQ
08/27/2020,$210.15,"3,692,411",$206.68,$213.00,$206.41,NASDAQ
08/26/2020,$207.22,"2,563,236",$205.89,$207.28,$205.03,NASDAQ
08/25/2020,$206.00,"2,627,906",$209.99,$210.49,$205.17,NASDAQ
08/24/2020,$207.34,"3,097,432",$203.11,$207.43,$201.32,NASDAQ
08/21/2020,$202.43,"1,781,141",$200.11,$203.35,$199.82,NASDAQ
08/20/2020,$201.85,"1,764,214",$200.76,$203.28,$200.34,NASDAQ
08/19/2020,$203.02,"2,458,524",$202.40,$206.10,$201.77,NASDAQ
08/18/2020,$201.31,"3,067,854",$203.45,$203.58,$201.10,NASDAQ
08/17/2020,$203.07,"3,922,588",$207.00,$207.85,$202.53,NASDAQ
08/14/2020,$207.97,"2,287,572",$207.46,$209.48,$206.61,NASDAQ
08/13/2020,$208.39,"2,219,859",$210.41,$212.20,$207.69,NASDAQ
08/12/2020,$212.13,"2,439,593",$214.70,$215.95,$209.27,NASDAQ
08/11/2020,$211.06,"4,042,742",$212.72,$216.95,$210.53,NASDAQ
08/10/2020,$209.38,"2,432,770",$209.59,$210.64,$208.04,NASDAQ
08/07/2020,$208.27,"3,074,961",$203.48,$208.80,$202.45,NASDAQ
08/06/2020,$204.25,"1,882,367",$205.00,$206.29,$203.83,NASDAQ
08/05/2020,$204.52,"2,323,194",$203.17,$204.8075,$203.01,NASDAQ
08/04/2020,$201.64,"1,944,676",$199.35,$201.72,$198.475,NASDAQ
08/03/2020,$199.39,"2,295,652",$198.49,$199.88,$196.53,NASDAQ
07/31/2020,$197.96,"2,401,074",$199.84,$199.84,$196.51,NASDAQ
07/30/2020,$199.53,"3,057,922",$199.50,$199.99,$196.30,NASDAQ
07/29/2020,$202.58,"2,634,961",$201.70,$203.89,$199.62,NASDAQ
07/28/2020,$201.62,"2,139,771",$201.91,$203.60,$201.09,NASDAQ
07/27/2020,$203.02,"2,601,182",$200.10,$204.18,$199.59,NASDAQ
07/24/2020,$201.47,"3,191,549",$203.00,$204.93,$201.32,NASDAQ
07/23/2020,$203.02,"4,088,636",$205.10,$206.0221,$202.05,NASDAQ
07/22/2020,$206.00,"4,978,425",$210.50,$211.00,$205.35,NASDAQ
07/21/2020,$212.02,"3,394,178",$212.25,$213.81,$210.39,NASDAQ
07/20/2020,$211.71,"2,268,726",$210.73,$213.165,$210.25,NASDAQ
07/17/2020,$211.41,"3,618,027",$214.90,$215.17,$211.25,NASDAQ
07/16/2020,$214.67,"5,769,606",$213.51,$220.455,$213.50,NASDAQ
07/15/2020,$216.90,"12,516,720",$224.37,$225.2399,$214.69,NASDAQ
07/14/2020,$214.01,"5,201,950",$211.43,$214.30,$207.01,NASDAQ
07/13/2020,$208.88,"4,449,599",$209.00,$212.98,$207.00,NASDAQ
07/10/2020,$205.56,"4,414,807",$196.87,$206.3199,$196.83,NASDAQ
07/09/2020,$196.83,"3,160,116",$202.11,$202.50,$195.00,NASDAQ
07/08/2020,$202.25,"2,789,713",$199.54,$203.25,$199.02,NASDAQ
07/07/2020,$199.36,"2,853,484",$205.50,$205.71,$199.19,NASDAQ
07/06/2020,$207.36,"3,567,664",$201.335,$207.7896,$201.13,NASDAQ
07/02/2020,$197.40,"2,699,373",$202.50,$203.00,$197.13,NASDAQ
07/01/2020,$197.57,"2,620,147",$198.88,$199.74,$195.52,NASDAQ
06/30/2020,$197.62,"3,102,760",$193.84,$198.41,$193.62,NASDAQ
06/29/2020,$193.47,"3,735,957",$191.38,$193.90,$188.66,NASDAQ
06/26/2020,$189.19,"9,530,651",$199.00,$200.2441,$188.5075,NASDAQ
06/25/2020,$207.10,"3,466,472",$197.86,$207.39,$197.61,NASDAQ
06/24/2020,$198.02,"2,756,726",$202.34,$202.61,$197.3801,NASDAQ
06/23/2020,$204.78,"2,451,825",$206.50,$207.51,$203.64,NASDAQ
06/22/2020,$203.42,"1,806,868",$200.99,$204.58,$200.00,NASDAQ
06/19/2020,$201.63,"4,962,438",$207.05,$207.4228,$200.97,NASDAQ
06/18/2020,$203.84,"2,051,659",$203.99,$207.26,$202.67,NASDAQ
06/17/2020,$206.19,"1,798,324",$210.00,$210.79,$205.44,NASDAQ
06/16/2020,$209.59,"3,103,691",$214.98,$214.98,$203.73,NASDAQ
06/15/2020,$206.31,"3,468,788",$195.73,$206.9932,$195.15,NASDAQ
06/12/2020,$201.78,"3,380,817",$200.62,$202.94,$196.21,NASDAQ
06/11/2020,$194.13,"4,923,410",$204.70,$206.90,$194.02,NASDAQ
06/10/2020,$213.52,"3,091,188",$217.39,$219.8499,$212.80,NASDAQ
06/09/2020,$218.10,"2,478,365",$215.74,$220.02,$215.16,NASDAQ
06/08/2020,$220.81,"3,260,307",$220.02,$222.2646,$218.24,NASDAQ
06/05/2020,$217.92,"4,737,626",$222.00,$222.98,$217.66,NASDAQ
06/04/2020,$214.82,"3,522,252",$208.79,$214.99,$207.96,NASDAQ
06/03/2020,$210.57,"3,471,886",$208.49,$211.93,$206.43,NASDAQ
06/02/2020,$204.14,"4,128,686",$203.77,$206.50,$201.32,NASDAQ
06/01/2020,$199.93,"2,235,963",$197.31,$201.77,$195.12,NASDAQ
05/29/2020,$196.49,"3,824,488",$197.23,$200.92,$194.65,NASDAQ
05/28/2020,$201.22,"4,890,687",$210.84,$211.31,$201.21,NASDAQ
05/27/2020,$209.66,"8,182,053",$203.00,$210.71,$200.01,NASDAQ
